id,region,event,author,dynasty,keyword,poemtype,poemid,authorid,province,city,county
7115,四川,令议定御边策诏,宋哲宗,北宋,,文,1218657,32835,四川,绵阳市,平武县
7116,四川,安焘落职制,宋哲宗,北宋,,文,1219407,32835,四川,绵阳市,平武县
7117,四川,请还陈戬旧职疏,章谊,宋,,文,1220527,30877,四川,绵阳市,平武县
7118,四川,故校书郎曹公行状,王庭圭,宋,,文,1223401,29988,四川,绵阳市,平武县
7119,四川,李清臣罢门下侍郎制,宋徽宗,北宋,,文,1226701,25009,四川,绵阳市,平武县
7120,四川,赐新除中书侍郎王孝迪辞免恩命不允诏,张守,宋,,文,1231772,25545,四川,绵阳市,平武县
7121,四川,王孝迪除中书侍郎制,张守,宋,,文,1231797,25545,四川,绵阳市,平武县
7122,四川,赐程克俊辞免恩命不允诏,刘才邵,宋,,文,1232996,25019,四川,绵阳市,平武县
7123,四川,论防秋事劄,王洋,宋,,文,1233929,30171,四川,绵阳市,平武县
7124,四川,偈颂七十八首,释正觉,北宋,,偈颂,230427,33895,四川,绵阳市,平武县
7125,四川,试馆职策,张嵲,宋,,文,1239046,25575,四川,绵阳市,平武县
7126,四川,朱震再乞宫观不允诏,宋高宗,南宋,,文,1246980,32769,四川,绵阳市,平武县
7173,四川,资政殿大学士通议大夫提举临安府洞霄宫葛洪初辞免依旧资政殿大学士提举万寿观兼侍读日下前来供职恩命不允不得再有陈请诏,许应龙,南宋,,文,1293964,32138,四川,绵阳市,平武县
7127,四川,沈该左相制,宋高宗,南宋,,文,1247925,32769,四川,绵阳市,平武县
7128,四川,又代贺徐太宰启,张扩,南宋,,文,1217564,25638,四川,绵阳市,平武县
7129,四川,答眉山知县启,李石,南宋,,文,1248906,27802,四川,绵阳市,平武县
7130,四川,与刘侍郎才邵,王十朋,南宋,,文,1249964,28586,四川,绵阳市,平武县
7131,四川,赐陈康伯再辞免尚书左仆射不允仍断来章批答,洪适,南宋,,文,1252387,28592,四川,绵阳市,平武县
7132,四川,张焘除端明殿学士依旧知建康府制,周麟之,南宋,,文,1254784,25095,四川,绵阳市,平武县
7133,四川,贺周参政启,周麟之,南宋,,文,1255070,25095,四川,绵阳市,平武县
7134,四川,贺邹中书启,黄云溪,宋,,文,1293081,89935,四川,绵阳市,平武县
7135,四川,宋故赠金紫光禄大夫罗公神道碑,王积中,宋,,文,1204017,87007,四川,绵阳市,平武县
7136,四川,沁园春,曾寓轩,宋,,词,220822,,四川,绵阳市,平武县
7137,四川,西楼,刘翼之,宋,,古风,92764,,四川,绵阳市,平武县
7179,四川,孝宗与洪遵论吕蒙正所言君子小人之失,吴泳,南宋,,文,1300776,90160,四川,绵阳市,平武县
6031,四川,西陲八议,吴泳,南宋,,文,1300798,90160,四川,绵阳市,平武县
7138,四川,跋鱼计亭赋,周必大,南宋,,辞赋,1262704,25121,四川,绵阳市,平武县
7139,四川,拟求言指挥,周必大,南宋,,文,1260057,25121,四川,绵阳市,平武县
7140,四川,潭州谢上表,周必大,南宋,,文,1260452,25121,四川,绵阳市,平武县
7141,四川,论军士纪律劄子,周必大,南宋,,文,1260567,25121,四川,绵阳市,平武县
7142,四川,致仕禄格御笔回奏,周必大,南宋,,文,1260826,25121,四川,绵阳市,平武县
7143,四川,回刘饶州邦翰启,周必大,南宋,,文,1261161,25121,四川,绵阳市,平武县
7144,四川,中大夫赠特进蔡公伸神道碑,周必大,南宋,,文,1263062,25121,四川,绵阳市,平武县
7145,四川,推赏靖邕等州到任文武臣诏,宋孝宗,南宋,,文,1264448,32710,四川,绵阳市,平武县
7146,四川,刘珙辞免知建康府江东安抚使不允诏,宋孝宗,南宋,,文,1265353,32710,四川,绵阳市,平武县
7147,四川,刍荛书略,张行成,宋,,文,1243107,25841,四川,绵阳市,平武县
7180,四川,再上皇帝书,华岳,南宋,,文,1295564,23159,四川,绵阳市,平武县
7272,四川,送赵中丞良弼自楚开府还台公旧牧荆州为中兴循吏第一今其还也独晋左丞,王世贞,明,,律诗,449847,51163,四川,绵阳市,平武县
7148,四川,西和州博买铺不当废罢奏,留正,南宋,,文,1267656,30502,四川,绵阳市,平武县
7149,四川,又与王枢密劄子,薛季宣,南宋,,文,1273639,31376,四川,绵阳市,平武县
7150,四川,淮西与王枢使书,薛季宣,南宋,,文,1273647,31376,四川,绵阳市,平武县
7151,四川,上汤相论边事书,薛季宣,南宋,,文,1273677,31376,四川,绵阳市,平武县
7152,四川,再上汤相书,薛季宣,南宋,,文,1273678,31376,四川,绵阳市,平武县
7153,四川,跋朱鲁叔所藏曾邹陆三公帖,程洵,南宋,,文,1274597,30775,四川,绵阳市,平武县
7154,四川,参知政事胡晋臣知枢密院事制,楼钥,南宋,,文,1275864,28622,四川,绵阳市,平武县
7155,四川,兵部侍郎耿秉落权字制,楼钥,南宋,,文,1276030,28622,四川,绵阳市,平武县
7156,四川,礼部尚书倪思乞祠不允诏,楼钥,南宋,,文,1276373,28622,四川,绵阳市,平武县
7157,四川,谢落致仕除翰林学士表,楼钥,南宋,,文,1276636,28622,四川,绵阳市,平武县
7158,四川,缴戴勋除知閤门事奏,楼钥,南宋,,文,1276754,28622,四川,绵阳市,平武县
7159,四川,缴王泾等放令逐便奏,楼钥,南宋,,文,1276761,28622,四川,绵阳市,平武县
4831,四川,少师观文殿大学士鲁国公致仕赠太师王公行状,楼钥,南宋,,文,1277471,28622,四川,绵阳市,平武县
7160,四川,李龙迁祠记,常百祥,南宋,,文,1268216,89123,四川,绵阳市,平武县
7219,四川,题龙安东轩,洪贵达,明,,律诗,1130682,57731,四川,绵阳市,平武县
7220,四川,古长门怨,江源,明,,古风,612476,48542,四川,绵阳市,平武县
7162,四川,贺李参政启,蔡戡,南宋,,文,1282450,31387,四川,绵阳市,平武县
7163,四川,大父行状,蔡戡,南宋,,文,1282495,31387,四川,绵阳市,平武县
7164,四川,送赵成都五首,赵蕃,南宋,,律诗,189889,32855,四川,绵阳市,平武县
7165,四川,明叔同舟见别于永和,赵蕃,南宋,,古风,190999,32855,四川,绵阳市,平武县
7166,四川,姚唐佐墓志铭,陈亮,南宋,,文,1283697,34547,四川,绵阳市,平武县
7167,四川,周必大除观文殿学士判潭州制,倪思,南宋,,文,1284515,25179,四川,绵阳市,平武县
7168,四川,东斋,项安世,南宋,,绝句,191591,34530,四川,绵阳市,平武县
7169,四川,娄机守吏部侍郎制,蔡幼学,南宋,,文,1287578,31860,四川,绵阳市,平武县
7170,四川,添倅至因谒之来访乃故相郡侯之子也,韩淲,南宋,,律诗,550597,35517,四川,绵阳市,平武县
7171,四川,书潘宗伯韩仲元李孝章通褒余阁道碑阴,晏袤,南宋,,文,1289246,89675,四川,绵阳市,平武县
7172,四川,太中大夫试吏部尚书兼给事中兼侍读余天锡辞免除端明殿学士同签书枢密院事恩命不允诏,许应龙,南宋,,文,1293933,32138,四川,绵阳市,平武县
7174,四川,京镗知枢密院事制,宋宁宗,南宋,,文,1293177,32718,四川,绵阳市,平武县
7175,四川,贺许同知被召启,李廷忠,宋,,文,1285484,27193,四川,绵阳市,平武县
7176,四川,贺丞相起复启,洪咨夔,南宋,,文,1296336,29170,四川,绵阳市,平武县
7177,四川,龙州新建武侯祠堂祭文,洪咨夔,南宋,,文,1296513,29170,四川,绵阳市,平武县
6012,四川,祭孙汉州文,洪咨夔,南宋,,文,1296520,29170,四川,绵阳市,平武县
7178,四川,赐正议大夫参知政事兼太子宾客楼钥乞仍旧致仕归伏田里不允诏,真德秀,南宋,,文,1298316,30569,四川,绵阳市,平武县
698,四川,龙州江油县牛心山显济庙神封显应忠惠王制,吴泳,南宋,蜀道,文,1300045,90160,四川,绵阳市,平武县
7181,四川,送宪使江寺簿赴召,程公许,南宋,,排律,221872,30740,四川,绵阳市,平武县
7182,四川,寿茶使三十韵,程公许,南宋,,排律,221761,30740,四川,绵阳市,平武县
7183,四川,拟九颂,程公许,南宋,,骚,221770,30740,四川,绵阳市,平武县
7184,四川,南楼赋,程公许,南宋,,辞赋,1302694,30740,四川,绵阳市,平武县
3665,四川,述九颂,程公许,南宋,,文,1302696,30740,四川,绵阳市,平武县
7185,四川,送江油使君司令洪公赴召四川制属项公入候班引序,程公许,南宋,,文,1302711,30740,四川,绵阳市,平武县
6034,四川,论安癸仲疏,吴昌裔,南宋,,文,1303916,25248,四川,绵阳市,平武县
7186,四川,论本朝仁政及边事奏,吴昌裔,南宋,,文,1303922,25248,四川,绵阳市,平武县
7187,四川,老将一首,刘克庄,南宋,,律诗,88186,25254,四川,绵阳市,平武县
7188,四川,宋故敷文阁学士中奉大夫致仕休宁县开国子食邑五百户累赠开府仪同三司少保谥忠肃金公安节家传,金文刚,南宋,,文,1308260,34577,四川,绵阳市,平武县
7189,四川,蜀水考,王象之,宋,,文,1292923,30341,四川,绵阳市,平武县
7190,四川,游似祖母邠国夫人李氏赠徐国夫人制,徐元杰,南宋,,文,1309500,26398,四川,绵阳市,平武县
7191,四川,游似祖母潭国夫人杜氏特赠杨国夫人制,徐元杰,南宋,,文,1309501,26398,四川,绵阳市,平武县
7192,四川,同前,吴潜,南宋,,律诗,102981,25271,四川,绵阳市,平武县
7193,四川,西河 和旧韵,吴潜,南宋,,词,103155,25271,四川,绵阳市,平武县
7194,四川,贺高内翰启,戴栩,宋,,文,1296896,26256,四川,绵阳市,平武县
770,四川,除马光祖沿江制置大使知建康府兼江东安抚使制,宋理宗,南宋,蜀道,文,1313874,25285,四川,绵阳市,平武县
7195,四川,更革社仓事宜申省状,黄震,南宋,,文,1314795,36793,四川,绵阳市,平武县
7196,四川,用谈笑青油幕为韵贺吴叔永制机,李曾伯,宋,,律诗,122045,27282,四川,绵阳市,平武县
7197,四川,湘南楼落成和林书记韵,李曾伯,宋,,古风,122419,27282,四川,绵阳市,平武县
7198,四川,牟子才辞免兼给事中不允诏,马廷鸾,宋末元初,,文,1317652,35528,四川,绵阳市,平武县
7221,四川,到大同江。监司玄德璋来迓舟中,成伣,明,,律诗,1131301,46368,四川,绵阳市,平武县
7222,四川,寄王而勉太守,程敏政,明,,律诗,423904,50494,四川,绵阳市,平武县
7223,四川,围炉联句,程敏政,明,,律诗,425106,50494,四川,绵阳市,平武县
7224,四川,题盛子昭唐子华小景,程敏政,明,,绝句,424912,50494,四川,绵阳市,平武县
7199,四川,宴安抚洪尚书乐语,牟巘,宋末元初,,文,1318899,36802,四川,绵阳市,平武县
7200,四川,张提举子华报政中台赋诗为饯第荒浅良愧也,段成己,金末元初,,律诗,487181,37616,四川,绵阳市,平武县
7201,四川,送聂太祝赴潮州录事聂天历潜邸旧人,揭傒斯,元,,律诗,477798,38990,四川,绵阳市,平武县
7202,四川,代嘲旧人,陈樵,元,,古风,403366,40885,四川,绵阳市,平武县
7203,四川,挽宝哥参政,鲁至道,元,,律诗,576614,41140,四川,绵阳市,平武县
7204,四川,后庭花,贾仲名,元末明初,,曲,929205,41552,四川,绵阳市,平武县
7205,四川,偕表兄刘二绍访友留饮求书因而有赠,胡布,元末明初,,律诗,893053,40165,四川,绵阳市,平武县
7206,四川,残牡丹,张昱,元末明初,,律诗,387216,41363,四川,绵阳市,平武县
7207,四川,煮石山房为金华山人赋,高启,元末明初,,古风,820862,50075,四川,绵阳市,平武县
7208,四川,燕衔泥,童冀,明,,古风,718433,51700,四川,绵阳市,平武县
7209,四川,过房村驿,权近,明,,绝句,1106784,47211,四川,绵阳市,平武县
7210,四川,寒食夙兴闻有祭墦而野哭者因怀梅雪父子澄心祖孙并耕读汝舟孟熙诸迁客况民有饥色屋多逃亡感存念殁悲不胜情,董纪,明,,律诗,719731,52371,四川,绵阳市,平武县
7211,四川,写墨竹与蜀府明长史赠别,王绂,明,,古风,466697,49637,四川,绵阳市,平武县
7212,四川,漫兴,谢缙,明,,绝句,732763,52940,四川,绵阳市,平武县
7213,四川,次龙安东轩韵,李石亨,明,,律诗,1116151,57158,四川,绵阳市,平武县
7214,四川,次金浩生诗卷,申叔舟,明,,绝句,1117074,49834,四川,绵阳市,平武县
7215,四川,龙安,徐居正,明,,律诗,1123530,46137,四川,绵阳市,平武县
7216,四川,送具佥枢往浴公州温井,徐居正,明,,律诗,1122033,46137,四川,绵阳市,平武县
7217,四川,龙安阻风雨。用壁上韵记之,金宗直,明,,律诗,1126944,53940,四川,绵阳市,平武县
7218,四川,龙安阻风雨。用壁上韵记之,金宗直,明,,律诗,1126945,53940,四川,绵阳市,平武县
7243,四川,题蚕头录后,朴訚,明,,古风,1413957,60314,四川,绵阳市,平武县
7244,四川,次韵西皋感事,许相卿,明,,绝句,752930,50762,四川,绵阳市,平武县
7245,四川,咸悦轩韵,金正国,明,,律诗,1457633,60348,四川,绵阳市,平武县
7246,四川,扬州望如皋百里许怀邑侯仇讷斋先生,张天赋,明,,律诗,623249,45526,四川,绵阳市,平武县
7247,四川,鹧鸪天 斗山陂遇雪,杨慎,明,,词,379507,50851,四川,绵阳市,平武县
7248,四川,龙安邮馆别舍弟,李彦迪,明,,律诗,1458235,34327,四川,绵阳市,平武县
7249,四川,五日对酒同子循作,皇甫涍,明,,排律,1099572,50922,四川,绵阳市,平武县
7250,四川,次寒山诗,赵昱,明,,古风,1463052,63223,四川,绵阳市,平武县
7251,四川,我生行,傅汝舟,明,,古风,286899,42503,四川,绵阳市,平武县
7252,四川,送曾文洲赴建宁祭酒,罗洪先,明,,律诗,787795,50988,四川,绵阳市,平武县
7253,四川,与权伯绥昆季，表敬仲，金忠甫，吴贞之及弟国弼。游天磨，圣居两山。凡三日,金安国,明,,律诗,1410608,53937,四川,绵阳市,平武县
7254,四川,齐安馆。酬奉松冈,郑士龙,明,,律诗,1417832,53600,四川,绵阳市,平武县
7255,四川,孟冬下旬有七。石川复携善卿，养叔二太常来。续前会,郑士龙,明,,律诗,1418128,53600,四川,绵阳市,平武县
7256,四川,月夜有怀,李贞俪,明,,绝句,825279,47649,四川,绵阳市,平武县
7257,四川,龙安解组归舟口号,林有麟,明,,绝句,825056,48013,四川,绵阳市,平武县
7258,四川,龙安解组归舟口号,林有麟,明,,绝句,825057,48013,四川,绵阳市,平武县
7259,四川,龙安解组归舟口号,林有麟,明,,绝句,825058,48013,四川,绵阳市,平武县
7260,四川,龙安解组归舟口号,林有麟,明,,绝句,825059,48013,四川,绵阳市,平武县
7261,四川,游勾漏洞四首,任淑,明,,律诗,1095531,,四川,绵阳市,平武县
7278,四川,德阳殿赋,李尤,东汉,,辞赋,1342408,4119,四川,绵阳市,江油市
7279,四川,东观赋,李尤,东汉,,辞赋,1342410,4119,四川,绵阳市,江油市
7280,四川,东京赋,张衡,东汉,,辞赋,1336590,5206,四川,绵阳市,江油市
7281,四川,对诏问灾异八事,蔡邕,东汉,,文,1342940,5245,四川,绵阳市,江油市
3860,四川,与沙州刺史杨广香书,萧嶷,南齐,,文,1353716,10847,四川,绵阳市,江油市
7282,四川,册陈公九锡文,徐陵,陈朝,,文,1356352,10152,四川,绵阳市,江油市
7283,四川,七庙议,许善心,南北朝末隋初,,文,1358994,12191,四川,绵阳市,江油市
7284,四川,享庙乐辞十八首,无名氏,隋,,四言诗,492605,,四川,绵阳市,江油市
7285,四川,释迦方志序,僧道宣,隋末唐初,,文,1377844,20390,四川,绵阳市,江油市
7286,四川,改元光宅赦文,高宗武皇后,初唐,,文,1362357,17729,四川,绵阳市,江油市
7287,四川,常州剌史平原郡开国公行状,王勃,初唐,,文,1364142,18262,四川,绵阳市,江油市
7288,四川,高宗天皇大帝谥议,中宗皇帝,初唐,,文,1359966,13899,四川,绵阳市,江油市
7289,四川,荅制问事,陈子昂,唐初,,文,1364512,20887,四川,绵阳市,江油市
7306,四川,冬日归旧山,李白,盛唐,,排律,25825,15188,四川,绵阳市,江油市
7307,四川,题窦圌山,李白,盛唐,,句,826338,15188,四川,绵阳市,江油市
7308,四川,明堂赋,李白,盛唐,,辞赋,1366891,15188,四川,绵阳市,江油市
7317,四川,镇国军节度使李公功德颂,张濛,唐,,文,1371733,15576,四川,绵阳市,江油市
7290,四川,窅冥君古坟记铭序,陈子昂,唐初,,文,1364541,20887,四川,绵阳市,江油市
6911,四川,周故内供奉学士怀州河内县尉陈君石人铭,陈子昂,唐初,,文,1364559,20887,四川,绵阳市,江油市
7291,四川,令西城昌隆公主入道制,李旦,初唐,,文,1359993,13979,四川,绵阳市,江油市
7292,四川,谢观内宴表,宋璟,唐,,文,1364414,13980,四川,绵阳市,江油市
7293,四川,贺诛贼状,张九龄,唐,,文,1365865,15164,四川,绵阳市,江油市
7294,四川,贺东北累捷状,张九龄,唐,,文,1365869,15164,四川,绵阳市,江油市
7295,四川,应文辞雅丽科对策,彭殷贤,唐,,文,1366190,100466,四川,绵阳市,江油市
7296,四川,古铜雀台赋,张鼎,唐,,辞赋,1367192,15720,四川,绵阳市,江油市
7297,四川,水彰五色赋,梁洽,盛唐,,辞赋,1367051,17667,四川,绵阳市,江油市
7298,四川,贺雨赋,沈瑱,唐,,辞赋,1367997,100651,四川,绵阳市,江油市
7309,四川,拟恨赋,李白,盛唐,,辞赋,1366894,15188,四川,绵阳市,江油市
7310,四川,唐故通议大夫行嶭王友柱国赠秘书少监国子祭酒太子少保颜君碑铭,颜真卿,唐,,文,1366824,21650,四川,绵阳市,江油市
7311,四川,授张谓礼部侍郎制,常衮,唐,,文,1368251,15235,四川,绵阳市,江油市
7312,四川,授李抱玉开府仪同三司制,常衮,唐,,文,1368347,15235,四川,绵阳市,江油市
3310,四川,皇帝冬狩一箭射双兔赋,路季登,唐,,辞赋,1368802,100808,四川,绵阳市,江油市
7313,四川,授范希朝京西行营节度使制,李适,中唐,,文,1361233,15265,四川,绵阳市,江油市
7314,四川,景教流行中国碑,僧景净,唐,,文,1377919,16130,四川,绵阳市,江油市
7315,四川,述书赋上,窦暨,唐,,文,1368935,100831,四川,绵阳市,江油市
7316,四川,贺连理棠树合欢瓜白兔表,武元衡,中唐,,文,1370174,17734,四川,绵阳市,江油市
6936,四川,唐金紫光禄大夫守司空同中书门下平章事充太微宫使上柱国燕国公于公先庙碑铭,权德舆,中唐,,四言诗,1369714,15294,四川,绵阳市,江油市
