ID,Poem Title,latitude,longitude,period,Dynasty of Poem,Keywords of Poem,author,region
1103490,赠刘伯卿太守,31.306283,104.573039,隋唐五代十国,唐,,,
325833,从子馥还汉州作,31.306283,104.573039,隋唐五代十国,唐,,,
713965,孟夏同沈公倚昆季暨家弟侄辈泛舟登斗姥阁宴集剧谈寓都门事带月而还集杜三十六韵,31.306283,104.573039,隋唐五代十国,唐末至五代,,,
670216,送吴四会之任汉州,31.306283,104.573039,隋唐五代十国,唐,,,
670215,送吴四会之任汉州,31.306283,104.573039,隋唐五代十国,盛唐,,,
17189,和西川李尚书汉州微月游房太尉西湖,31.306283,104.573039,隋唐五代十国,唐,,刘禹锡,陕西
891149,送姜二承烈举京闱未第南归,31.306283,104.573039,隋唐五代十国,唐,,,
1544823,次南承宣云卿见示韵,31.306283,104.573039,三国两晋南北朝,西晋,,,
644572,闲居杂诗二十首,31.306283,104.573039,三国两晋南北朝,南齐,,,
1512038,低头唯避谤,31.306283,104.573039,隋唐五代十国,唐,,,
635640,百尺楼,31.306283,104.573039,隋唐五代十国,中唐,,,
442003,寄汉州太守刘仲粟,31.306283,104.573039,隋唐五代十国,中唐,,,
1402940,友人投书乞舟归汉州。以诗为答,31.306283,104.573039,隋唐五代十国,唐,,,
1402939,友人投书乞舟归汉州。以诗为答,31.306283,104.573039,隋唐五代十国,唐末,,,
1402938,友人投书乞舟归汉州。以诗为答,31.306283,104.573039,宋辽金西夏元,北宋,,,
1402937,友人投书乞舟归汉州。以诗为答,31.306283,104.573039,三国两晋南北朝,北周,,,
606600,盛别驾还自叙州,31.306283,104.573039,隋唐五代十国,唐,,邵宝,
614503,冬日汉州行台夜坐二首,31.306283,104.573039,隋唐五代十国,晚唐,,,
614502,冬日汉州行台夜坐二首,31.306283,104.573039,隋唐五代十国,五代,,,
425656,送尹同道还历城,31.306283,104.573039,隋唐五代十国,唐末,,,
422171,九月三日送同使朱司厅柩出汉州南门怆然有作,31.306283,104.573039,隋唐五代十国,五代至宋,,,
921824,送人之官汉州,31.306283,104.573039,宋辽金西夏元,北宋,,胡广,
952580,过汉州,31.306283,104.573039,宋辽金西夏元,北宋,,,
1106635,大同江上。送唐令还都,31.306283,104.573039,宋辽金西夏元,北宋,,,
952222,平西蜀颂,31.306283,104.573039,宋辽金西夏元,北宋,,,
261185,周郎玉笙谣,31.306283,104.573039,宋辽金西夏元,北宋,,,
477433,归蜀,31.306283,104.573039,宋辽金西夏元,北宋,,,
131754,汉州,31.306283,104.573039,宋辽金西夏元,北宋,,,
91671,挽四川制帅陈公,31.306283,104.573039,宋辽金西夏元,北宋,,,
1295536,乞省罢管押茶船官二员奏,31.306283,104.573039,宋辽金西夏元,北宋,,,
1298059,镇江府教授徐君墓志铭,31.306283,104.573039,宋辽金西夏元,北宋,,,
1298027,通直郎致仕张君简墓志铭,31.306283,104.573039,宋辽金西夏元,北宋,,,
1297879,广安军和溪县安少保生祠记,31.306283,104.573039,宋辽金西夏元,北宋,,,
1297877,长宁军贡院记,31.306283,104.573039,隋唐五代十国,唐初,,,
1297869,汉州开元观记,31.306283,104.573039,宋辽金西夏元,北宋,,,
1297868,石泉军军学记,31.306283,104.573039,宋辽金西夏元,北宋,,,
1297510,知汉州谢安大使启,31.306283,104.573039,宋辽金西夏元,北宋,,,
1297369,上吴宣抚论布估书,31.306283,104.573039,宋辽金西夏元,北宋,,,
1297365,与知安吉州蒋左史书,31.306283,104.573039,宋辽金西夏元,北宋,,,
1297337,汉州劝农文,31.306283,104.573039,宋辽金西夏元,北宋,,,
1297195,汉州到任谢表,31.306283,104.573039,宋辽金西夏元,北宋,,,
977869,出汉州,31.306283,104.573039,宋辽金西夏元,北宋,,,
253716,南乡子 和黄侍郎畴若见贻生日韵,31.306283,104.573039,隋唐五代十国,唐初,,,
253693,念奴娇 广汉士民送别用韩推官韵为谢,31.306283,104.573039,宋辽金西夏元,北宋,,,
1169291,乞以解宗道等守护米脂寨,31.306283,104.573039,宋辽金西夏元,北宋,,,
253523,送杜兵侍以华文待制知遂宁府,31.306283,104.573039,宋辽金西夏元,北宋,,,
253515,送任大卿知汉州张少卿知眉州,31.306283,104.573039,宋辽金西夏元,北宋,,,
253486,和宇文汉州乞房楼记诗,31.306283,104.573039,宋辽金西夏元,北宋,,,
1298840,跋任汉州发策本末,31.306283,104.573039,宋辽金西夏元,北宋,,,
1298839,跋任汉州所藏朱文公与南轩先生书帖,31.306283,104.573039,隋唐五代十国,唐,,,
1296520,祭孙汉州文,31.306283,104.573039,宋辽金西夏元,北宋,,洪咨夔,四川
180681,酬程嘉定杨汉州见和,31.306283,104.573039,宋辽金西夏元,北宋,,,
180682,酬程嘉定杨汉州见和,31.306283,104.573039,宋辽金西夏元,北宋,,,
180683,酬程嘉定杨汉州见和,31.306283,104.573039,宋辽金西夏元,宋,,,
910936,汉州纪梦,31.306283,104.573039,宋辽金西夏元,北宋,,,
180010,答程嘉定,31.306283,104.573039,宋辽金西夏元,北宋,,,
179883,杨汉州见和答之,31.306283,104.573039,宋辽金西夏元,北宋,,,
1301794,回汉州刘教授大川启,31.306283,104.573039,宋辽金西夏元,北宋,,,
1301611,贺虞汉州公著启,31.306283,104.573039,宋辽金西夏元,北宋,,,
1292807,中江县重修学记,31.306283,104.573039,宋辽金西夏元,北宋,,,
1292800,周元公年表后序,31.306283,104.573039,宋辽金西夏元,北宋,,,
1360293,免崔涤从坐诏,31.44234,106.122822,宋辽金西夏元,北宋,,,
31081,陪王使君晦日泛江就黄家亭子二首,31.44234,106.122822,宋辽金西夏元,北宋,,,
1268157,书石鼓文后,34.36336,107.705647,宋辽金西夏元,北宋,,,
1292799,跋伊川先生帖后,31.306283,104.573039,宋辽金西夏元,北宋,,,
1292748,条奏便民五事,31.306283,104.573039,宋辽金西夏元,北宋,,,
179034,谒新汉州范文叔,31.306283,104.573039,宋辽金西夏元,北宋,,,
179033,谒新汉州范文叔,31.306283,104.573039,宋辽金西夏元,元,,,
179035,谒新汉州范文叔,31.306283,104.573039,宋辽金西夏元,北宋,,,
1292520,故分宜知县于奉议墓志铭,31.306283,104.573039,宋辽金西夏元,北宋,,,
553621,汉州僧求颂,31.306283,104.573039,宋辽金西夏元,北宋,,,
552808,送任大卿出知汉州,31.306283,104.573039,宋辽金西夏元,北宋,,,
124185,过汉州留房公湖一日戏和少陵韵二首,31.306283,104.573039,宋辽金西夏元,北宋,,,
124186,过汉州留房公湖一日戏和少陵韵二首,31.306283,104.573039,宋辽金西夏元,宋,,,
59908,汉州王氏林亭,31.306283,104.573039,宋辽金西夏元,宋,,,
1289484,答汉州詹监丞启,31.306283,104.573039,宋辽金西夏元,北宋,,,
1287891,回汉州张少卿启,31.306283,104.573039,宋辽金西夏元,宋,,,
94959,寄孙正字,31.306283,104.573039,宋辽金西夏元,宋,,,
192314,送李大著赴阙,31.306283,104.573039,宋辽金西夏元,宋,,,
1360273,复薛崇官爵诏,31.44234,106.122822,隋唐五代十国,武周,,,
1360220,贬张守圭括州刺史制,31.44234,106.122822,宋辽金西夏元,北宋,,,
1288467,汉州三贤堂记,31.306283,104.573039,宋辽金西夏元,北宋,,,
1284842,赈恤汉州等被水人户诏,31.306283,104.573039,宋辽金西夏元,宋,,,
218115,送张少卿知汉州用汉字韵,31.306283,104.573039,宋辽金西夏元,宋,,,
1281658,奏绵竹什邡二县饥民赈济疏,31.306283,104.573039,宋辽金西夏元,宋,,赵汝愚,四川
60021,送张正夫监簿归汉州,31.306283,104.573039,宋辽金西夏元,宋,,,
1289012,通前汉州魏校书劄,31.306283,104.573039,宋辽金西夏元,宋,,,
1257711,乞四川每岁改官以百二十人为额奏,31.306283,104.573039,宋辽金西夏元,宋,,,
1279157,回汉州续守启,31.306283,104.573039,宋辽金西夏元,宋,,舒邦佐,四川
1277546,赠银青光禄大夫宇文公墓志铭,31.306283,104.573039,宋辽金西夏元,宋,,,
94153,送胡子远著作知汉州分韵得行字,31.306283,104.573039,宋辽金西夏元,宋,,,
1255711,李流谦行状,31.306283,104.573039,宋辽金西夏元,宋,,,
1241692,张尚书右丞传,31.306283,104.573039,宋辽金西夏元,北宋,,,
1272889,宜人王氏墓志铭,31.306283,104.573039,宋辽金西夏元,宋,,,
1272886,宇文史君墓表,31.306283,104.573039,宋辽金西夏元,宋,,,
1272880,通判成都府事张君墓表,31.306283,104.573039,宋辽金西夏元,宋,,,
1272725,跋宇文中允传,31.306283,104.573039,宋辽金西夏元,宋,,,
1255262,答汉州教授程用之书,31.306283,104.573039,宋辽金西夏元,宋,,,
1271533,承议郎主管台州崇道观赐绯鱼袋罗公行状,31.306283,104.573039,宋辽金西夏元,宋,,,
1360190,追封安金藏代国公制,31.44234,106.122822,宋辽金西夏元,宋,,,
1360158,改封契丹松漠郡王李邵固为广化王奚饶乐郡王李鲁苏为奉诚王制,31.44234,106.122822,宋辽金西夏元,南宋,,,
1271132,跋度正家藏伊川先生帖后,31.306283,104.573039,宋辽金西夏元,宋,,,
1267102,东宫劝读杂录,31.306283,104.573039,宋辽金西夏元,南宋,,,
1263146,眉州太守赠金紫光禄大夫张公墓志铭,31.306283,104.573039,宋辽金西夏元,北宋,,周必大,四川
1263138,左朝请大夫王公葆墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
1263124,益国夫人墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
1263072,敷文阁学士李文简公焘神道碑,31.306283,104.573039,宋辽金西夏元,南宋,,,
1263044,朝请大夫知潼川府何君耕墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
1262960,泛舟游山录,31.306283,104.573039,宋辽金西夏元,南宋,,周必大,陕西
1262664,跋颜鲁公书,31.306283,104.573039,宋辽金西夏元,南宋,,,
1262625,跋唐子西帖,31.306283,104.573039,宋辽金西夏元,南宋,,周必大,四川
1261559,汉州谢到任启,31.306283,104.573039,宋辽金西夏元,宋,,周必大,
1260123,汉州谢上表,31.306283,104.573039,宋辽金西夏元,宋,,,
165308,送胡子远出守汉州分韵得万字,31.306283,104.573039,宋辽金西夏元,南宋,,,
1278711,策问,33.027948,107.006472,宋辽金西夏元,南宋,,刘宰,
1257149,赵秘阁文集序,31.306283,104.573039,宋辽金西夏元,南宋,,,
150764,自广汉归宿十八里草市,31.306283,104.573039,宋辽金西夏元,南宋,,,
150027,九月十日如汉州小猎于新都弥牟之间投宿民家,31.306283,104.573039,宋辽金西夏元,南宋,,,
152297,蜀酒歌,31.306283,104.573039,宋辽金西夏元,南宋,,,
152146,游汉州西湖,31.306283,104.573039,宋辽金西夏元,南宋,,,
143990,严君平卜台,31.306283,104.573039,宋辽金西夏元,南宋,,,
149231,猎罢夜饮示独孤生三首,31.306283,104.573039,宋辽金西夏元,南宋,,,
149230,猎罢夜饮示独孤生三首,31.306283,104.573039,宋辽金西夏元,南宋,,,
149229,猎罢夜饮示独孤生三首,31.306283,104.573039,宋辽金西夏元,南宋,,,
146752,自汉州之金堂过沈氏竹园小憩坐间微雨,31.306283,104.573039,宋辽金西夏元,北宋,,,
146121,东村散步有怀张汉州,31.306283,104.573039,宋辽金西夏元,南宋,,,
1251371,答汉州赵倅启,31.306283,104.573039,宋辽金西夏元,南宋,,,
211497,游连山涌泉观次文与可韵,31.306283,104.573039,宋辽金西夏元,南宋,,,
1251370,答汉州师倅启,31.306283,104.573039,宋辽金西夏元,南宋,,,
1256565,无为长老月公塔铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
94809,爰亚夫自涪陵以小舟追路相送及予于枥木观下同至万州游岑公洞其归也作七言送之,30.071656,107.196919,宋辽金西夏元,南宋,,,
1256548,重修法明寺记,31.306283,104.573039,宋辽金西夏元,南宋,,,
1256489,上汉州张知郡启,31.306283,104.573039,宋辽金西夏元,南宋,,,
1241959,杨隐父墓表,31.306283,104.573039,宋辽金西夏元,南宋,,,
1241201,李彦仙传,31.306283,104.573039,宋辽金西夏元,宋,,,
1254247,沙县罗宗约墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
1253962,与汉州张知郡书,31.306283,104.573039,宋辽金西夏元,南宋,,,
1253903,荐张行成劄子,31.306283,104.573039,宋辽金西夏元,南宋,,,
910229,题汉州驿壁,31.306283,104.573039,宋辽金西夏元,南宋,,,
1319623,广州五仙观古仙诗碑跋,31.306283,104.573039,宋辽金西夏元,南宋,,,
1251359,答刘汉州启,31.306283,104.573039,宋辽金西夏元,南宋,,,
1365984,封张嘉贞河东县男制,31.44234,106.122822,宋辽金西夏元,南宋,,,
1316985,讲义,33.027948,107.006472,宋辽金西夏元,南宋,,廖刚,甘肃
1215949,汉州庄真君卜台记,31.306283,104.573039,宋辽金西夏元,南宋,,,
202211,陪程元诏文彧李久善游汉州天宁元诏有诗见遗次韵答之,31.306283,104.573039,宋辽金西夏元,南宋,,,
202191,送路守,31.306283,104.573039,宋辽金西夏元,南宋,,,
201775,同神泉县尉游海惠院登三惠阁有怀汉州同官,31.306283,104.573039,宋辽金西夏元,南宋,,,
1249073,忠州文学赵君墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
1247101,推赏景兴宗等诏,31.306283,104.573039,宋辽金西夏元,南宋,,,
1246627,免襄汉州军罪诏,31.306283,104.573039,宋辽金西夏元,南宋,,,
68573,弥牟镇孔明八阵图,31.306283,104.573039,宋辽金西夏元,南宋,,,
535658,隐德诗,31.306283,104.573039,宋辽金西夏元,南宋,,,
1243607,祭鹿头关白马庙文,31.306283,104.573039,明清时期,明,,,
1290687,旌阳许真君传,31.306283,104.573039,宋辽金西夏元,南宋,,,
1205491,赵知录墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
535618,颂古七十六首,31.306283,104.573039,宋辽金西夏元,南宋,,,
1212068,邓子同墓志,31.306283,104.573039,宋辽金西夏元,南宋,,,
516892,待李纯如邓子同,31.306283,104.573039,宋辽金西夏元,南宋,,,
529577,春日携頔子同刘养正教授游净国寺至李家园,31.306283,104.573039,宋辽金西夏元,南宋,,,
1209085,送成都帅席晋仲序,31.306283,104.573039,宋辽金西夏元,南宋,,,
1205754,真相寺石观音记,31.306283,104.573039,宋辽金西夏元,南宋,,,
1209646,杨都曹墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
1190982,北岩题名,31.306283,104.573039,宋辽金西夏元,宋,,,
1207706,永宁县君李氏墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
1207705,殿中侍御史赵君墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
1203978,梁子中墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
253800,鹧鸪天 送宇文侍郎□□知汉州劝酒,31.306283,104.573039,宋辽金西夏元,南宋,,,
114899,去年十一月十二日致宏如秦州仆饯之馀口复到生口作别明年六月十二日仆自竹山避地溯流上馀口道由生口复经分手之地感时书事奉寄致宏时建炎四年也,31.306283,104.573039,宋辽金西夏元,南宋,,,
1195080,乞许本司自令奏辟知州通判知县奏,31.306283,104.573039,宋辽金西夏元,南宋,,李稷,四川
1193506,汉州刺史本州防禦使赠保宁军节度使婺国公墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,
174021,送周思道再知汉州三首,31.306283,104.573039,宋辽金西夏元,南宋,,,
174022,送周思道再知汉州三首,31.306283,104.573039,宋辽金西夏元,宋,,,
174023,送周思道再知汉州三首,31.306283,104.573039,宋辽金西夏元,南宋,,,
1191323,胡宗哲遂州张太宁汉州告词,31.306283,104.573039,宋辽金西夏元,南宋,,,
508425,送周思道朝议归守汉州三绝,31.306283,104.573039,宋辽金西夏元,南宋,,,
508424,送周思道朝议归守汉州三绝,31.306283,104.573039,宋辽金西夏元,南宋,,,
139338,送周思道朝议归守汉州三绝,31.306283,104.573039,宋辽金西夏元,南宋,,,
1198392,什邡龙居山留题,31.306283,104.573039,宋辽金西夏元,南宋,,,
1191023,乞何琬改近奏,31.306283,104.573039,宋辽金西夏元,宋,,,
1190779,宋宗室故金紫光禄大夫检校右散骑常侍右羽林军大将军使持节沂州诸军事沂州刺史充本州防禦使兼御史大夫上柱国天水郡开国公食邑三千七百户食实封陆佰户赠定武军节度观察留后博陵郡公墓志铭,31.306283,104.573039,宋辽金西夏元,宋末元初,,,
115057,避贼,31.306283,104.573039,宋辽金西夏元,南宋,,,
241279,颂古,31.306283,104.573039,宋辽金西夏元,南宋,,,
1210251,郡国人物志不须入九域志奏,31.306283,104.573039,宋辽金西夏元,南宋末,,,
84555,游连山涌泉观次文与可韵,31.306283,104.573039,宋辽金西夏元,南宋末,,,
1185708,乞省察臣言张廷坚诸事奏,31.306283,104.573039,宋辽金西夏元,南宋末,,,
1190185,兴国寺浴室院六祖画赞,31.306283,104.573039,宋辽金西夏元,宋末元初,,,
1189867,陈太初尸解,31.306283,104.573039,宋辽金西夏元,宋末元初,,,
135745,送周朝议守汉州,31.306283,104.573039,宋辽金西夏元,宋末元初,,,
135674,赠李道士，并叙,31.306283,104.573039,宋辽金西夏元,金,,,
1183779,先公太中家传,31.306283,104.573039,宋辽金西夏元,金,,,
1183768,记蜀守,31.306283,104.573039,宋辽金西夏元,金,,,
1183766,为家君作试汉州学策问三首,31.306283,104.573039,宋辽金西夏元,金,,,
1183765,为家君作试汉州学策问三首,31.306283,104.573039,宋辽金西夏元,金末元初,,,
1183764,为家君作试汉州学策问三首,31.306283,104.573039,宋辽金西夏元,金末元初,,,
181209,寄题汉州西湖兼简知郡马屯田,31.306283,104.573039,宋辽金西夏元,金末元初,,,
1182466,清海军推官吕君墓志铭,31.306283,104.573039,宋辽金西夏元,金末元初,,,
1182041,宋尚书司封员外郎充秘阁校理新知湖州文公墓志铭,31.306283,104.573039,宋辽金西夏元,金末元初,,范百禄,陕西
