ID,Poem Title,latitude,longitude,period,Dynasty of Poem,Keywords of Poem,author,region,city,county,id_2
1311666,轮对第二劄子,31.920373,105.019587,宋辽金西夏元,南宋,,方岳,四川,绵阳市,江油市,12706
1267005,君道,31.920373,105.019587,宋辽金西夏元,南宋,,杨万里,四川,绵阳市,江油市,12707
1256832,御书阁记,31.920373,105.019587,宋辽金西夏元,南宋,,陈鹏,四川,绵阳市,江油市,12708
1252230,上马运使书,31.920373,105.019587,隋唐五代十国,中唐,,赵逵,四川,绵阳市,江油市,12709
1376830,为集贤崔相公让大学士表,31.920373,105.019587,宋辽金西夏元,南宋,,钱珝,四川,绵阳市,江油市,12710
1263042,恭州太守任君续墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,,,,12711
1378170,道德真经广圣义序,31.306283,104.573039,宋辽金西夏元,南宋,,,,,,12712
1299137,故资政殿学士李公神道碑,31.306283,104.573039,宋辽金西夏元,南宋,,,,,,12713
1271608,承务郎李公墓志铭,31.306283,104.573039,宋辽金西夏元,南宋,,,,,,12714
1248570,宣圣七十二贤赞,31.306283,104.573039,宋辽金西夏元,南宋,,,,,,12715
51270,过昌利观有怀,31.306283,104.573039,宋辽金西夏元,南宋,,,,,,12716
1369915,颜鲁公行状,31.306283,104.573039,宋辽金西夏元,南宋,,殷亮,四川,广元市,利州区,12717
86490,杂记十首,31.306283,104.573039,宋辽金西夏元,南宋,,,,,,12718
1348807,为宋公檄蜀文,31.306283,104.573039,宋辽金西夏元,南宋,,袁豹,陕西,汉中市,南郑区,12719
1379410,成都竹枝词七十二首,30.675302,103.918663,宋辽金西夏元,南宋,,王悦笛,,,,12720
1263016,左承奉郎直敷文阁主管台州崇道观王公廷圭行状,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12721
1319087,尚书表注序,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12722
1294781,东山考,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12723
1291252,尧典讲议,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12724
1267249,彭叔牙墓志铭,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12725
1254514,癸巳五月进故事,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12726
1236463,游东山记,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12727
1206197,钱乙传,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12728
1268801,与陈丞相书,32.228821,107.445367,宋辽金西夏元,宋末元初,,,,,,12729
1256816,巴州云间书院记,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12730
1153031,行程录,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12731
782621,惇叙殿柏梁体联句,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12732
1290584,龙虎赋,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12733
843606,赠倪云癯联,31.820447,108.412179,宋辽金西夏元,南宋,,,,,,12734
1368820,岭南节度判官宗公神道碑,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12735
1366506,太子少师崔公墓志铭,31.44234,106.122822,宋辽金西夏元,南宋,,李华,四川,广元市,剑阁县,12736
826236,为秦王制诗,31.44234,106.122822,宋辽金西夏元,宋,,,,,,12737
1355549,答客喻,31.44234,106.122822,宋辽金西夏元,宋,,,,,,12738
1353534,报沈攸之书,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12739
1271529,籍溪先生胡公行状,30.071656,107.196919,宋辽金西夏元,南宋,,,,,,12740
1253673,涪州石鱼题名,30.071656,107.196919,宋辽金西夏元,南宋,,,,,,12741
102516,句,30.071656,107.196919,宋辽金西夏元,南宋,,庞籍,,,,12742
39246,荔枝,30.071656,107.196919,宋辽金西夏元,南宋,,,,,,12743
488871,晋正德大豫舞歌二首,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12744
1349348,表上律法,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12745
1345445,大人先生传,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12746
1345432,清思赋,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12747
98525,端午自乐温往垫江道中作,30.071656,107.196919,宋辽金西夏元,南宋,,,,,,12748
1241950,稽古堂记,30.071656,107.196919,宋辽金西夏元,南宋,,,,,,12749
1282947,白石丛藁序,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12750
219634,贺广东漕使黄郎中生朝,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12751
1277510,永宁郡夫人孙氏墓志铭,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12752
1277494,端明殿学士致仕赠资政殿学士黄公墓志铭,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12753
1267979,华亭县修学记,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12754
1278335,直前劄子,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12755
1211945,大观新建学门记,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12756
1274682,儒学记,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12757
1273813,策问,32.228821,107.445367,宋辽金西夏元,南宋,,刘宰,,,,12758
1273708,与汪参政明远书,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12759
1273615,朝辞劄子,32.228821,107.445367,宋辽金西夏元,南宋,,薛季宣,四川,绵阳市,江油市,12760
233974,次平元衡菖蒲,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12761
1263067,华文阁直学士赠金紫光禄大夫陈公居仁神道碑,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12762
1167844,进黼扆箴别疏,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12763
1358669,追录李安、李悯旧勋诏,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12764
1342133,文质论,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12765
1030155,次韵丁秘监和前所寄诗。以墨竹影子亲访见赠,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12766
1376181,授李昌纬岐山县令王偫白石县令杜荛曾口县令等制,32.228821,107.445367,宋辽金西夏元,南宋,,李溪,陕西,宝鸡市,岐山县,12767
220164,上杜相三首,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12768
1169885,梓州永泰县重建北桥记,32.228821,107.445367,隋唐五代十国,中唐,,,,,,12769
1169709,石姥赋,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12770
1298558,劄子,32.228821,107.445367,宋辽金西夏元,南宋,,真德秀,甘肃,绵阳市,江油市,12771
101818,白石道者栖于洪岩以石为粮先朝敬爱之赐予之物甚盛一日主僧持来郡斋因获恭览叹仰之馀偶成拙句二首,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12772
101819,白石道者栖于洪岩以石为粮先朝敬爱之赐予之物甚盛一日主僧持来郡斋因获恭览叹仰之馀偶成拙句二首,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12773
1212215,乞修治钱塘江奏,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12774
1168520,蕲州谢上表,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12775
1158343,昭悯遇害,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12776
45759,湘妃庙,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12777
75744,夜行船,32.228821,107.445367,宋辽金西夏元,南宋,,王嵎,四川,绵阳市,梓潼县,12778
298883,秋怀,32.228821,107.445367,宋辽金西夏元,南宋,,毛澄,,,,12779
1149431,皇畿赋,32.228821,107.445367,宋辽金西夏元,元,,,,,,12780
1035492,求官诗九首,32.228821,107.445367,宋辽金西夏元,元,,,,,,12781
1191966,代张刍谏议南京谢表,32.228821,107.445367,近现代至当代,当代,,,,,,12782
112976,和陈择之春日四绝,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12783
102648,山居寂寥与世如隔是非不到荣辱两忘因忆秋崖工部尝教以我爱山居好十诗追次其韵聊写穷山之趣,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12784
107148,重阳节玉津园锡宴,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12785
494428,九日山阳驿作,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12786
225789,送馀姚知县陈最寺丞,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12787
201286,归休亭,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12788
108587,将赴南平宿龙门洞,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12789
1154148,谢在中书日行遣公事不当放罪表,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12790
38701,题某公宅,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12791
1148514,乌先生传,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12792
1180608,扬州赋,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12793
1185186,宋故左中散大夫知泾州军州事兼管内劝农使上柱国清源县开国男食邑三百户赐紫金鱼袋王公神道碑铭,32.228821,107.445367,宋辽金西夏元,元,,,,,,12794
1185424,上神宗言三事疏,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12795
504217,陪陆子履游白石万固,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12796
1097297,公事毕重发京师,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12797
403933,九日紫极宫对酒,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12798
403114,月氏王头饮器歌,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12799
90266,杂兴六言十首,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12800
35710,醴泉院,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12801
89783,古意,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12802
35177,过马侍中亭,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12803
22504,登总持阁,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12804
478068,浦阳十咏,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12805
1147780,云赋,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12806
1374598,如石投水赋,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12807
1183185,吴中水利书,32.228821,107.445367,宋辽金西夏元,南宋,,单锷,,,,12808
12939,读僧灵彻诗,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12809
6473,刘二十八以文石枕见赠仍题绝句以将厚意因持壁州鞭酬谢兼广为四韵,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12810
18081,看蜀女转昭君变,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12811
40030,寄白石师,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12812
13359,岁暮寄微之三首,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12813
654010,送弟叔永入北雍,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12814
1365553,洛州荥阳县头陀逸僧识法师上颂圣主中兴得贤令卢公清德文,32.228821,107.445367,宋辽金西夏元,南宋,,刘穆之,四川,绵阳市,涪城区,12815
958711,题董邦达画楚南名胜册,31.820447,108.412179,宋辽金西夏元,南宋,,,,,,12816
1370105,如石投水赋,32.228821,107.445367,宋辽金西夏元,元,,,,,,12817
592605,次韵赠别张银台归吴,32.228821,107.445367,宋辽金西夏元,宋,,,,,,12818
7544,宿西岳白石院,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12819
35199,寻易尊师不遇,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12820
1369311,论朝官阙员及刺史等改转伦序状,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,12821
1358627,下宇文述诏,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12822
452629,秋夜云峰书斋饯别赋得秋字,31.820447,108.412179,宋辽金西夏元,南宋,,,,,,12823
55300,发太原,31.820447,108.412179,宋辽金西夏元,南宋,,,,,,12824
1387984,题邵氏家谱,31.820447,108.412179,宋辽金西夏元,南宋,,,,,,12825
20410,北游夜怀,31.820447,108.412179,宋辽金西夏元,南宋,,,,,,12826
844272,八月　太平福联,31.820447,108.412179,宋辽金西夏元,南宋,,,,,,12827
1377510,袁州厅壁记,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12828
1362995,平范延光大赦文,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12829
1362569,减膳宥罪德音,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12830
1377999,大唐嵩山少林寺故寺主法华钧大德塔铭,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12831
1377250,上唐明宗徽号册,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12832
828796,游南雁荡,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12833
1376692,雷发声赋,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12834
1363268,起兵西川示诸州榜,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12835
29201,奉试诏用拓拔思恭为京北收复都统,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12836
1362249,改元天复赦文,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12837
1362192,贬张浚鄂岳观察使制,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12838
1362589,褒夔州刺史西方邺制,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12839
20997,送朱侍御自洛阳归阆州宁觐,31.44234,106.122822,宋辽金西夏元,宋,,,,,,12840
1376517,授李继密山南西道节度使制,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12841
1362185,车驾还京师德音,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,12842
1362163,讨杨师立诏,31.44234,106.122822,宋辽金西夏元,宋,,僖宗皇帝,四川,广元市,剑阁县,12843
1370921,代裴行立谢移镇表,31.44234,106.122822,宋辽金西夏元,宋末元初,,,,,,12844
1376978,与杜让能书,31.44234,106.122822,宋辽金西夏元,宋末元初,,,,,,12845
1376976,请再降东川节度使顾彦晖制命表,31.44234,106.122822,宋辽金西夏元,宋末元初,,,,,,12846
1375025,大慈恩寺大法师基公塔铭,31.44234,106.122822,宋辽金西夏元,宋末元初,,,,,,12847
21551,送阆州妓人归老,31.44234,106.122822,明清时期,元末明初,,,,,,12848
1374924,唐故平卢军节度巡官陇西李府君墓志铭,31.44234,106.122822,明清时期,明,,,,,,12849
1362496,上昭宗自诉表,31.44234,106.122822,明清时期,明,,,,,,12850
1376400,武烈公庙碑记,31.44234,106.122822,明清时期,明,,,,,,12851
39309,游蜀,31.44234,106.122822,明清时期,明,,,,,,12852
1378375,醮阆州天目山词,31.44234,106.122822,明清时期,明,,,,,,12853
1378374,醮阆州石壁元元观石文老君词,31.44234,106.122822,明清时期,明,,,,,,12854
1370914,代裴中丞谢讨黄少卿贼表,31.44234,106.122822,明清时期,明末清初,,,,,,12855
1378340,汉州王宗夔尚书安宅醮词,31.44234,106.122822,明清时期,明末清初,,,,,,12856
1378334,洋州宗夔令公本命醮词,31.44234,106.122822,明清时期,清,,,,,,12857
1378269,王宗瑑六甲醮词,31.44234,106.122822,近现代至当代,近现代,,,,,,12858
1374845,为中书门下请追尊号表,31.44234,106.122822,近现代至当代,现当代,,杜牧,四川,广元市,剑阁县,12859
1374923,唐故歙州剌史邢君墓志铭,31.44234,106.122822,近现代至当代,当代,,,,,,12860
46876,小游仙诗九十八首,31.44234,106.122822,隋唐五代十国,唐,,,,,,12861
1378225,蜀州孟驸马就衙设销灾迁拔黄箓道场词,31.44234,106.122822,隋唐五代十国,唐,,,,,,12862
1378215,犀浦刘殷费顺黄箓斋词,31.44234,106.122822,隋唐五代十国,唐,,,,,,12863
1376594,泉州开元寺佛殿碑记,31.44234,106.122822,隋唐五代十国,唐,,,,,,12864
1376341,授杨彦奉国县主簿尚殷美万岁县主簿制,31.44234,106.122822,隋唐五代十国,唐,,,,,,12865
11659,汉堤诗,31.44234,106.122822,隋唐五代十国,唐,,,,,,12866
1375175,切责高骈诏,31.44234,106.122822,隋唐五代十国,唐,,,,,,12867
39478,津阳门诗,31.44234,106.122822,隋唐五代十国,唐,,郑嵎,四川,广元市,剑阁县,12868
1361974,加尊号后郊天赦文,31.44234,106.122822,隋唐五代十国,盛唐,,,,,,12869
22992,题芭蕉叶上,31.44234,106.122822,隋唐五代十国,五代,,,,,,12870
1359899,大唐故司空太子太师上柱国赠太尉扬州大都督英贞武公李公碑,31.44234,106.122822,隋唐五代十国,唐,,,,,,12871
1361946,遗诏,31.44234,106.122822,隋唐五代十国,唐,,,,,,12872
1375639,祭外舅赠司徒公文,31.44234,106.122822,宋辽金西夏元,宋末元初,,李商隐,陕西,宝鸡市,岐山县,12873
1375633,为王秀才妻苏氏祭先舅司徒文,31.44234,106.122822,宋辽金西夏元,宋末元初,,,,,,12874
1375566,太尉卫公会昌一品集序,31.44234,106.122822,宋辽金西夏元,宋末元初,,,,,,12875
1375491,为李贻孙上李相公启,31.44234,106.122822,隋唐五代十国,唐,,,,,,12876
1375262,代安平公华州贺圣躬痊复表,31.44234,106.122822,隋唐五代十国,唐,,,,,,12877
1375573,唐梓州慧义精舍南禅院四證堂碑铭,31.44234,106.122822,隋唐五代十国,唐,,,,,,12878
28734,望喜驿别嘉陵江水二绝,31.44234,106.122822,隋唐五代十国,唐,,,,,,12879
1373462,奏吐蕃交马事宜状,31.44234,106.122822,隋唐五代十国,唐,,,,,,12880
23561,听简上人吹芦管三首,31.44234,106.122822,隋唐五代十国,唐,,,,,,12881
1373998,黠戛斯朝贡图传序,31.44234,106.122822,宋辽金西夏元,宋,,,,,,12882
40460,赠边将,31.44234,106.122822,隋唐五代十国,唐,,,,,,12883
1372494,毁方瓦合判,31.44234,106.122822,宋辽金西夏元,宋末元初,,,,,,12884
6869,和李校书新题乐府十二首,31.44234,106.122822,隋唐五代十国,中唐,,,,,,12885
6954,感梦,31.44234,106.122822,隋唐五代十国,唐,,,,,,12886
6929,竞渡,31.44234,106.122822,隋唐五代十国,中唐,,,,,,12887
6343,阆州开元寺壁题乐天诗,31.44234,106.122822,隋唐五代十国,唐,,,,,,12888
31845,赠别贺兰铦,31.44234,106.122822,隋唐五代十国,唐,,,,,,12889
1361604,赠高崇文司徒册文,31.44234,106.122822,隋唐五代十国,唐,,,,,,12890
1376364,赠太尉韩允忠神道碑,31.44234,106.122822,隋唐五代十国,中唐,,,,,,12891
1377921,大唐金刚般若石经记,31.44234,106.122822,隋唐五代十国,唐,,,,,,12892
1366622,法藏禅师塔铭,31.44234,106.122822,隋唐五代十国,唐,,,,,,12893
1374277,对军士营农判,31.44234,106.122822,隋唐五代十国,唐,,,,,,12894
1374326,授韦博司勋郎中等制,31.44234,106.122822,隋唐五代十国,唐,,,,,,12895
47926,诗三百三首,31.44234,106.122822,隋唐五代十国,唐,,,,,,12896
47903,诗三百三首,31.44234,106.122822,隋唐五代十国,中唐,,,,,,12897
1373549,上巳日陪刘尚书宴集北池序,31.44234,106.122822,隋唐五代十国,唐,,,,,,12898
1373545,土洑镇保宁记,31.44234,106.122822,隋唐五代十国,唐,,,,,,12899
1369806,司徒兼侍中上柱国北平郡王赠太傅马公行状,31.44234,106.122822,隋唐五代十国,唐,,权德舆,四川,绵阳市,游仙区,12900
1369765,使持节郴州诸军事权知郴州刺史赐绯鱼袋李公墓志铭,31.44234,106.122822,隋唐五代十国,唐,,,,,,12901
